o,d,h,mean_min,n,mean_km
1002,10009,18,17.353658536585368,41.0,7.506197273170732
1002,10009,19,13.871212121212121,33.0,7.54829227878788
1002,10009,20,13.04074074074074,36.0,7.547357561111111
1002,10009,21,13.863178294573643,43.0,7.386122069767442
1002,10009,22,13.578703703703702,36.0,7.570156544444444
1002,10009,23,15.877419354838711,31.0,7.942352470967742
1002,10010,21,11.495238095238093,35.0,7.81771390857143
1002,10010,22,13.017982456140352,38.0,7.932775668421051
1002,11005,7,16.358888888888888,30.0,6.753327086666667
1002,11005,8,19.016666666666666,31.0,6.699526677419355
1002,11005,9,22.48978494623656,31.0,6.850596980645161
1002,11005,12,24.368148148148148,45.0,7.211631355555557
1002,11005,13,22.95,43.0,7.0328158
1002,11005,14,24.49866666666667,50.0,7.2639170239999995
1002,11005,15,24.365925925925925,45.0,6.866159702222223
1002,11005,21,19.5265625,32.0,7.264661343749999
1002,11008,6,13.490404040404043,33.0,7.165464430303031
1002,11009,6,13.137755102040819,49.0,8.302552216326532
1002,11009,7,15.524822695035462,47.0,8.299058208510639
1002,11009,8,19.393486590038314,87.0,8.31584824137931
1002,11009,9,24.108064516129033,62.0,8.470579390322582
1002,11009,10,17.30719696969697,44.0,8.165937463636363
1002,11009,11,17.276969696969697,55.0,8.255621592727271
1002,11009,12,16.58974358974359,52.0,8.243534661538462
1002,11009,13,17.34565217391304,69.0,8.377431031884058
1002,11009,14,17.93690476190476,70.0,8.335691482857143
1002,11009,15,20.833660130718954,51.0,8.384030286274509
1002,11009,16,20.943532338308458,67.0,8.313321999999998
1002,11009,17,18.78943661971831,71.0,8.349981256338028
1002,11009,18,16.40151515151515,55.0,8.280493210909091
1002,11009,19,14.809132420091323,73.0,8.463585197260274
1002,11009,20,13.640238095238095,70.0,8.365809131428572
1002,11009,21,15.014848484848484,55.0,8.386709650909092
1002,11009,22,15.822222222222223,33.0,8.36466656969697
1002,11010,7,13.426111111111112,30.0,8.071912993333333
1002,11010,8,19.463281249999998,64.0,7.859865684374999
1002,11010,9,20.1559748427673,53.0,8.219172664150943
1002,11010,10,17.51014492753623,46.0,8.184543469565218
1002,11010,11,17.620833333333334,44.0,8.302365604545454
1002,11010,12,15.458064516129031,31.0,8.06694653548387
1002,11010,13,14.363821138211382,41.0,8.117353951219512
1002,11010,14,17.229629629629628,36.0,8.297041777777777
1002,11010,15,19.425,30.0,8.346573686666666
1002,11010,17,16.966176470588238,34.0,8.045753329411765
1002,11010,22,15.87474747474747,33.0,8.546083078787877
1002,12006,21,21.483333333333334,33.0,8.14277272121212
1002,12007,6,13.33715277777778,48.0,6.432330812500001
1002,12007,13,25.18888888888889,33.0,8.448059642424242
1002,12008,6,13.90857142857143,35.0,6.939933891428572
1002,12008,13,24.68939393939394,33.0,8.216412218181818
1002,12009,6,15.328030303030305,44.0,8.711284268181819
1002,12009,7,19.443121693121693,63.0,8.832466641269841
1002,12009,8,26.336231884057973,46.0,8.72332251304348
1002,12009,9,28.909999999999997,35.0,9.009085319999999
1002,12009,10,23.518888888888892,30.0,8.974216286666666
1002,12009,11,22.444623655913983,31.0,8.99880630967742
1002,12010,6,13.8494623655914,31.0,8.806723793548386
1002,12010,7,18.334375,64.0,8.762604840624999
1002,12010,8,23.95577557755776,101.0,8.734892025742573
1002,12010,9,25.607092198581558,47.0,9.034560829787234
1002,12010,10,21.144722222222224,60.0,8.88597081
1002,12010,11,20.38122065727699,71.0,8.855903352112676
1002,12010,12,18.77015503875969,43.0,8.922854637209301
1002,12010,13,20.384770114942526,58.0,8.918240851724137
1002,12010,14,21.338392857142857,56.0,8.775501114285714
1002,12010,15,22.22916666666667,36.0,9.087853572222222
1002,12010,18,19.59054054054054,37.0,8.80439467027027
1002,12010,20,15.655555555555557,30.0,8.934519233333333
1002,12011,7,17.411363636363635,44.0,8.931837000000002
1002,12011,8,22.80968992248062,43.0,8.924725962790697
1002,12012,19,13.771666666666668,30.0,8.577245753333333
1002,13007,6,17.437916666666666,40.0,7.755007125000001
1002,13007,7,23.46515151515151,33.0,7.884302963636363
1002,13008,6,16.101829268292686,82.0,7.3466371000000015
1002,13008,7,21.2858024691358,54.0,7.9283837074074075
1002,13008,8,27.99705882352941,34.0,8.255440864705882
1002,13008,11,28.19222222222222,30.0,8.81274584
1002,13009,7,21.386324786324785,39.0,8.570354476923075
1002,13009,8,28.49411764705882,34.0,9.42315903529412
1002,13009,10,28.415686274509802,34.0,9.411325652941176
1002,13010,7,20.945348837209306,43.0,9.290757246511628
1002,13010,8,26.285534591194967,53.0,9.314738460377358
1002,13010,9,26.110062893081764,53.0,9.580735033962263
1002,13010,10,22.351063829787233,47.0,9.457098182978724
1002,13010,11,22.722564102564103,65.0,9.416124544615384
1002,13010,12,24.164444444444445,30.0,9.538021733333332
1002,13010,13,23.021705426356586,43.0,9.584181097674419
1002,13010,14,23.177272727272726,44.0,9.669207327272728
1002,13011,7,19.603225806451615,31.0,9.287449225806451
1002,13011,8,24.476576576576573,37.0,9.304159983783784
1002,17014,21,19.366145833333334,32.0,12.12185063125
1003,1,9,4.70042735042735,39.0,1.1087939948717946
1003,1,12,3.8611111111111116,45.0,0.9498682311111112
1003,1,14,3.5472972972972965,37.0,0.9712584378378377
1003,1,16,3.870909090909091,55.0,0.9544849236363636
1003,1,17,4.272222222222223,42.0,1.1905284238095237
1003,1,19,2.99047619047619,35.0,0.8805388857142858
1003,1,20,3.661666666666667,30.0,1.0943512
1003,1000,17,7.538888888888888,36.0,1.6147044666666668
1003,1000,19,6.009444444444445,30.0,1.7906589733333331
1003,1002,8,3.9040650406504063,41.0,0.5546335170731707
1003,2001,12,6.826881720430108,31.0,2.442043664516129
1003,2001,14,6.856944444444443,36.0,2.4765954444444445
1003,2002,9,5.965686274509804,34.0,0.662669411764706
1003,2002,14,6.506862745098038,34.0,1.0905645176470584
1003,2002,15,5.435416666666668,40.0,0.9072654250000001
1003,3001,8,11.484108527131783,43.0,2.70780811627907
1003,3001,9,12.851111111111113,30.0,3.0743758466666664
1003,3002,18,8.355833333333333,40.0,1.644343145
1003,3004,12,9.762121212121212,33.0,1.5278976424242425
1003,3004,13,8.405092592592593,36.0,1.4166662388888889
1003,3004,14,8.529059829059827,39.0,1.3683516512820513
1003,3005,14,8.097747747747746,37.0,1.5119096864864865
1003,3006,18,7.6838235294117645,34.0,1.8767744411764706
1003,3006,19,7.372592592592592,45.0,2.046365217777778
1003,3006,20,6.6754901960784325,34.0,1.8606810411764707
1003,4002,6,7.711988304093567,57.0,2.8632134982456137
1003,4005,12,11.746052631578948,38.0,2.1416927315789476
1003,4005,14,10.924444444444447,45.0,1.9612490133333333
1003,4005,17,9.919819819819821,37.0,1.8503060432432428
1003,4005,18,8.775,52.0,1.9503962846153848
1003,4005,19,8.561851851851852,45.0,1.831071288888889
1003,4005,20,8.3734375,32.0,1.9462955625
1003,4006,18,9.731730769230769,52.0,2.481478484615385
1003,4006,20,9.327927927927927,37.0,2.5244890162162164
1003,4006,21,8.998888888888889,30.0,2.5218357799999995
1003,4006,22,8.899509803921568,34.0,2.551750570588235
1003,4007,0,10.065053763440861,31.0,3.400379677419354
1003,4007,17,10.210416666666665,32.0,3.2347734
1003,4007,18,10.785470085470084,39.0,3.7423344769230766
1003,4007,19,11.125641025641025,52.0,3.9958055269230774
1003,4007,20,10.364506172839507,54.0,3.5345874814814815
1003,5005,13,13.688172043010754,31.0,3.134059864516129
1003,5005,14,13.12388888888889,30.0,3.6086767266666664
1003,5005,15,14.235238095238092,35.0,3.323976817142857
1003,5005,18,12.511428571428572,35.0,2.7630068742857143
1003,5006,17,12.064141414141414,33.0,2.937289339393939
1003,5006,18,11.206944444444444,36.0,2.803827911111111
1003,5006,19,11.871367521367521,39.0,3.2133155333333336
1003,5006,20,10.78611111111111,30.0,3.0861776733333337
1003,5006,21,11.060416666666665,32.0,3.1407275937500003
1003,5007,18,11.829696969696972,55.0,4.0394434
1003,5007,19,12.052,50.0,4.188468284
1003,5007,20,10.931111111111111,45.0,4.144586946666667
1003,5007,21,10.536559139784945,31.0,4.044115677419356
1003,6006,17,14.734444444444444,30.0,3.3222142066666667
1003,6006,18,14.851388888888888,36.0,3.688964911111111
1003,6006,20,14.162037037037036,36.0,3.223150388888888
1003,6007,18,13.293888888888889,30.0,4.45304378
1003,6007,19,13.77962962962963,45.0,4.561227191111111
1003,9007,8,21.585416666666667,32.0,6.21356115625
1003,9007,9,22.232777777777777,30.0,6.718994499999999
1003,9007,17,18.483870967741936,31.0,7.1122445161290315
1003,9007,19,17.628282828282828,33.0,6.774346042424242
1003,9008,17,18.1875,32.0,6.9453079375
1003,10006,14,25.514912280701754,38.0,7.434303778947369
1003,10006,20,21.683333333333334,37.0,6.533050486486488
1003,11009,10,14.747807017543858,38.0,8.059405315789474
1003,11009,11,14.667391304347827,46.0,7.876319873913044
1003,11009,12,14.953623188405798,46.0,7.995271091304349
1003,11009,13,15.072972972972972,37.0,7.980151616216216
1003,11009,14,16.649305555555557,48.0,7.747630983333333
1003,11009,15,19.23450704225352,71.0,7.908659428169015
1003,11009,16,19.225555555555555,45.0,7.932615675555554
1003,11009,17,16.645945945945947,74.0,7.839008148648648
1003,11009,18,14.618164794007491,89.0,7.8297103370786525
1003,11009,19,12.762139917695471,81.0,7.799735849382715
1003,11009,20,12.559615384615382,52.0,7.884837534615385
1003,11010,8,16.063276836158195,59.0,7.485067616949152
1003,11010,9,17.367156862745098,34.0,7.589458105882352
1003,11010,10,14.905376344086019,31.0,7.711334309677419
1003,11010,11,12.440277777777776,36.0,7.57596805
1003,11010,13,12.615625,32.0,7.618213224999999
1003,11010,14,14.792543859649124,38.0,7.583379484210525
1003,11010,15,17.0859375,32.0,7.57747680625
1003,11010,16,16.2328125,32.0,7.55233086875
1003,11010,17,16.21990740740741,36.0,7.878613377777778
1003,12008,14,24.842473118279575,31.0,8.466166683870968
1003,12009,7,17.16,50.0,8.28166364
1003,12009,8,22.660215053763444,31.0,8.435018167741935
1003,12009,13,18.820588235294114,34.0,8.366674658823527
1003,12010,7,15.59,50.0,8.22694608
1003,12010,8,20.679166666666667,44.0,8.25993755
1003,12010,15,22.014646464646464,33.0,8.260303309090911
1003,12012,18,15.27280701754386,38.0,8.266078452631579
1003,13008,6,15.441904761904762,35.0,7.8448427828571425
1003,13009,8,26.861249999999995,40.0,8.99299192
1003,13010,10,22.33823529411765,34.0,9.07289091764706
1003,13010,11,20.09810606060606,44.0,8.940980977272726
2000,1,7,5.06719298245614,95.0,1.3291454357894736
2000,1,8,6.5421409214092145,123.0,1.4757516959349593
2000,1,9,7.033333333333333,103.0,1.4337188194174757
2000,1,10,6.892333333333333,50.0,1.575865728
2000,1,11,6.863333333333333,35.0,1.4189780685714284
2000,1,12,6.698245614035088,38.0,1.4801692894736842
2000,1,13,7.154166666666667,32.0,1.4961832812500002
2000,2,8,7.113513513513513,74.0,1.832472816216216
2000,2,9,7.99822695035461,47.0,1.8055425148936168
2000,1000,7,3.05,37.0,0.7955359081081081
2000,1000,8,3.029390681003584,93.0,0.6437360000000001
2000,1000,12,3.183333333333333,33.0,0.8144235757575757
2000,1001,8,5.779279279279279,74.0,0.8690436
2000,1001,9,6.24349593495935,41.0,1.0770802341463415
2000,1002,8,10.52875816993464,51.0,2.550961678431373
2000,1003,8,8.774122807017545,38.0,2.462713710526316
2000,3001,7,4.885555555555556,45.0,1.2095084177777777
2000,3001,8,5.3298387096774205,62.0,1.1452271096774194
2000,3001,9,5.007222222222222,30.0,1.0321233866666668
2000,3001,10,4.531720430107527,31.0,0.9780634064516128
2000,3001,11,4.103645833333333,32.0,0.96007189375
2000,3002,7,5.1231060606060606,44.0,1.2157832181818182
2000,3002,8,7.802657004830918,69.0,1.5834506173913043
2000,3002,9,7.686444444444445,75.0,1.3490560773333333
2000,3002,10,6.719512195121951,41.0,1.410723892682927
2000,3002,11,6.995,40.0,1.392481435
2000,3002,12,6.580158730158731,42.0,1.395910861904762
2000,3002,19,6.470430107526881,31.0,1.440099729032258
2000,3003,8,10.010000000000002,45.0,1.886861742222222
2000,3003,9,9.97403100775194,43.0,1.8754424976744188
2000,3003,10,8.99019607843137,34.0,1.7361938588235295
2000,4002,6,4.104504504504504,74.0,1.5601898864864865
2000,4002,7,4.8139937106918245,106.0,1.5126277754716984
2000,4002,8,6.214355231143553,137.0,1.6152135036496353
2000,4002,9,6.605105105105105,111.0,1.70097089009009
2000,4002,10,5.480718954248366,51.0,1.5465441843137255
2000,4002,11,5.862500000000001,36.0,1.5503308666666666
2000,4002,12,6.486190476190477,35.0,1.5748541428571428
2000,4002,13,5.583854166666667,32.0,1.4896453375
2000,4002,18,6.847083333333333,40.0,1.6680809099999998
2000,4003,8,9.931818181818182,33.0,2.2584404666666664
2000,5002,8,7.884814814814813,45.0,2.1611648044444443
2000,5002,9,8.046794871794873,52.0,2.1722995115384616
2000,5004,8,14.294117647058824,34.0,3.1093395470588234
2000,5004,9,14.09279279279279,37.0,3.0242543297297297
2000,5004,11,15.288172043010755,31.0,2.997006393548387
2000,5004,12,13.852325581395348,43.0,2.970916493023256
2000,5005,8,14.610294117647058,34.0,3.4842211
2000,5005,9,15.7760162601626,41.0,3.6182673463414634
2000,6002,8,8.747872340425532,47.0,2.5927494638297874
2000,6002,9,9.492391304347825,46.0,2.5406580608695655
2000,6003,7,9.946190476190477,35.0,3.0237199542857143
2000,6004,8,12.732222222222223,30.0,3.2589135
2000,7008,7,18.80392156862745,34.0,7.320603658823529
2000,8006,8,17.984408602150538,31.0,5.4162078129032265
2000,8006,9,18.926111111111116,30.0,5.7673381133333335
2000,9002,9,10.43142857142857,35.0,3.9838062171428574
2000,9003,8,11.857291666666669,48.0,4.261062929166666
2000,9007,6,12.940833333333334,40.0,5.88455171
2000,9007,7,16.73935185185185,36.0,6.343034794444445
2000,9007,8,20.471354166666668,32.0,6.5429729375
2000,11005,6,11.39,50.0,5.6371961520000005
2000,11005,7,13.164761904761907,35.0,5.66809548
2000,11005,8,15.696739130434784,46.0,5.757938634782609
2000,11005,9,16.97258064516129,31.0,5.861631593548387
2000,11005,10,18.062962962962963,36.0,5.801670700000001
2000,11005,11,18.012719298245617,38.0,5.786000810526315
2000,11005,12,18.292424242424246,33.0,5.7770429212121215
2000,11005,13,17.650653594771242,51.0,5.769957235294118
2000,11005,14,18.018981481481482,36.0,5.728803361111111
2000,11005,15,18.17818181818182,55.0,5.753829410909091
2000,11005,16,18.360185185185188,36.0,5.71360403888889
2000,11005,18,17.168421052631583,38.0,5.80759984736842
2000,11007,8,24.99471544715447,41.0,6.43736
2000,11009,8,23.007083333333334,40.0,9.609771475
2000,11009,10,19.554166666666667,32.0,9.84061118125
2000,11009,11,18.754824561403506,38.0,9.676792015789474
2000,11009,15,23.635416666666664,32.0,9.528801556249999
2000,11009,17,19.841145833333336,32.0,9.513211075000001
2000,11010,8,20.763836477987418,53.0,9.602294116981131
2000,11010,9,21.324796747967483,41.0,9.581460829268291
2000,11010,11,16.38111111111111,30.0,9.683398780000001
2000,12009,7,21.925268817204298,31.0,9.779595780645161
2000,12010,7,22.113020833333337,32.0,9.8733009
2000,12010,8,26.7719696969697,44.0,10.321721545454544
2000,12011,8,26.265833333333337,40.0,10.43898391
2000,13008,6,17.048095238095236,35.0,7.5878081942857145
2000,13008,7,22.568085106382973,47.0,7.953221314893617
2000,13008,8,29.040860215053762,31.0,8.45578384516129
2000,13009,6,17.118055555555557,36.0,7.396705455555556
2000,13010,7,23.31064814814815,36.0,8.73469285
2000,14008,8,25.734375,32.0,8.349960006249999
2001,1,8,8.916190476190476,35.0,1.5895681085714286
2001,1,9,10.403333333333334,40.0,1.56508315
2001,1,11,9.445454545454545,33.0,1.8112390181818183
2001,1,12,8.807657657657659,37.0,1.555840318918919
2001,1,13,6.671052631578948,38.0,1.5487779947368423
2001,1,14,8.222357723577238,41.0,1.7533955560975611
2001,1,15,7.586111111111112,36.0,1.7135000611111115
2001,2,7,8.807142857142859,56.0,1.8320611607142858
2001,2,8,10.102314814814816,72.0,1.8064841500000002
2001,2,9,10.792156862745099,34.0,1.8275475705882351
2001,2,14,7.799999999999999,33.0,2.3364690727272728
2001,1000,11,4.931531531531531,37.0,1.1587247999999997
2001,1000,12,4.940425531914894,47.0,1.1371527957446808
2001,1000,13,6.328571428571428,35.0,1.4019650457142856
2001,1000,14,8.834375000000001,32.0,2.222900875
2001,1000,15,4.572058823529411,34.0,1.0768377941176468
2001,1002,8,11.398958333333333,48.0,1.6462207083333336
2001,1002,18,10.239473684210527,38.0,2.140845710526316
2001,3001,7,4.000333333333334,50.0,0.818832192
2001,3001,8,4.748484848484848,33.0,0.7563898
2001,3001,9,5.006989247311828,31.0,0.9791016903225805
2001,3002,12,5.599494949494949,33.0,1.5420403272727272
2001,3002,17,6.7489583333333325,32.0,1.19543786875
2001,3002,18,5.239166666666667,40.0,1.20137231
2001,3002,19,5.06910569105691,41.0,1.3141634926829269
2001,3002,20,4.795959595959596,33.0,1.2274875090909092
2001,3004,11,12.406666666666666,30.0,2.53792918
2001,3004,12,12.590090090090092,37.0,2.631488378378378
2001,3004,13,12.001811594202897,46.0,2.4231062695652175
2001,3004,14,12.213978494623655,31.0,2.453983929032258
2001,3004,18,10.717222222222222,30.0,2.401671726666667
2001,4002,6,3.221212121212121,33.0,1.4727899393939394
2001,4002,7,4.5760752688172035,62.0,1.516673164516129
2001,4002,8,5.168125,80.0,1.46047605
2001,4002,9,4.8553703703703714,90.0,1.4056690822222222
2001,4002,10,5.19201388888889,48.0,1.4842808708333335
2001,4002,11,6.211111111111111,39.0,1.5222705794871796
2001,4002,12,5.405882352941176,51.0,1.4162191999999998
2001,4002,13,6.075886524822693,47.0,1.6720015361702127
2001,4002,14,5.254700854700855,39.0,1.3844450512820512
2001,4002,17,5.633823529411764,34.0,1.4663927411764708
2001,4002,18,5.45748299319728,49.0,1.4411803918367347
2001,4002,19,6.053395061728395,54.0,1.5914584444444448
2001,4002,20,5.805555555555555,36.0,1.6567261222222223
2001,4003,10,7.188888888888888,30.0,1.6141680200000001
2001,4003,11,7.522916666666667,40.0,1.7678599900000003
2001,4003,12,8.045535714285714,56.0,1.907642664285714
2001,4003,13,7.362654320987654,54.0,1.9049817185185187
2001,4003,14,7.732083333333333,40.0,1.9746601800000003
2001,4003,15,7.6824786324786345,39.0,1.784304143589743
2001,4003,16,8.144607843137253,34.0,1.7892074117647059
2001,4003,17,8.021851851851851,45.0,1.8807820133333333
2001,4003,18,7.537222222222223,30.0,1.6822967466666665
2001,4004,12,11.515740740740743,36.0,2.277663138888889
2001,4004,13,12.144270833333334,32.0,2.50604413125
2001,4004,14,12.260000000000002,45.0,2.496980417777778
2001,4004,15,12.170430107526883,31.0,2.284224516129032
2001,4004,17,13.937634408602149,31.0,2.730167438709677
2001,4004,18,11.05990990990991,37.0,2.3744289351351355
2001,4005,13,15.801515151515153,33.0,2.8821816363636366
2001,4005,14,14.334259259259262,36.0,2.7573358666666667
2001,4005,17,14.529166666666669,32.0,3.26243393125
2001,4005,18,14.103061224489798,49.0,3.100442775510204
2001,4005,19,14.173,50.0,3.3049406239999994
2001,4005,20,12.138288288288289,37.0,3.021644589189189
2001,4007,13,16.362121212121213,33.0,5.370318812121211
2001,4007,18,15.471052631578948,38.0,5.361219752631579
